composition,band_gap
K2V2Cl6,0.3342
K1V1F3,2.075899999999999
K8V8F32,1.979299999999999
K2V2H8O14,2.8415
K16V16N32,0.8734000000000001
K4V4O12,3.046
K4V4O4F16,3.6667
K4V4P8O28,2.0781
K4V4P4O20,3.0694
K4V4Pb4O16,3.3834
K4V4S8O36,1.8958
K4V4Te4O20,3.378
K8W24Br56,2.617099999999999
K2Y2C4O12,4.3035
K2Y2H16N8,2.6774
K4Y4Mo8O32,3.656
K1Y1Nb6Cl18,1.1149
K4Y4P8Se24,1.938699999999999
K4Y4Se8O24,4.2541
K4Y4Te8O24,3.1251
K2Y2W4O16,3.4953
K4Y8Cl28,4.5404
K2Y4Cu2S8,1.011499999999999
K2Y2Be2F12,9.999999999976698e-05
K2Y2Ge2S8,2.423
K1Y1O2,3.973899999999999
K4Y4P8O28,5.065
K1Y1S2,2.3221
K2Y2Si2S8,2.806199999999999
K1Y1Te2,1.2981
K2Zn2B6O12,4.4661
K4Zn16P12O48,3.4541
K1Zn4Sb3O12,1.6514000000000002
K1Zn4P3,0.5011
K2Zn2As2,0.2742
K4Zn4As12F72,4.3172
K1Zn1F3,3.6954
K2Zn2P2,0.839599999999999
K24Zn24P24O96,3.888
K2Zn2Sb2,0.443
K2Zr4As6O24,3.996
K2Zr4P6O24,4.2822
K2Zr12B2I28,0.7154
K4Zr24C4Cl60,1.1945
K2Zr12Mn2Cl28,1.2413
K2Zr2Cu2S6,0.592499999999999
K2Zr2Cu2Se6,0.214399999999999
K6Zr6F30,5.5805
K4Zr4Sn4F28,4.0133
K4Zr4V4F28,2.4489
Kr1F2,2.92
La3Al9Br36,2.6085000000000003
La2Au6F24,2.1698
La8B24H96,4.5244
La2C12N18,3.5301
La2Cd6As6,0.208299999999999
La2Cl6O24,3.9308
La2Er6S12,1.060299999999999
La2H6O6,3.7163999999999993
La2Ho6S12,1.0735
La6I18O54,3.1384
La2Lu6S12,1.0627
La8N24O72,3.1374
La2P6O18,4.6293
La2Sb6O18,1.486399999999999
La1Tl9Te6,0.8190000000000001
La2Tm6S12,1.0688
La2Y6S12,1.0838
La4Zn12As12,0.177399999999999
La2Zn6P6,0.2362
La10Bi8O27,1.4298
La40S56O4,1.9025999999999992
La20S38,0.442199999999999
La40Se56O4,1.523499999999999
La20Se38,0.772
La22Mn6C36,0.5335999999999991
La24C12I34,0.025599999999999
La12Mn3Al4Se28,0.063499999999999
La12Si4Sn1S28,1.4132
La17Al4Si9N33,1.8766999999999991
La12Mo18O72,3.6634
La12S18O72,4.7165
La8Se12O36,3.606699999999999
La40Ti22S88O12,0.285099999999999
La26B8O51,3.484399999999999
La8Au20F84,1.7131
La4Be4Ge2O14,4.130699999999999
La4C4N8O2,3.3297
La4C2N6Cl2,1.8792
La12C6O30,4.020300000000001
La2Co1Ni1O6,0.9971999999999992
La4Cr2O12,2.1672
La4Cu2Se8O24,0.6129
La8Cu4Bi4S20,1.0575
La8Cu4S16,1.6332
La8Ga4N12,1.8032
La4Ge4O14,3.7144
La2Ge1I2,0.3859
La8Ge4O20,4.021000000000001
La8Ge4S20,1.9676
La4Hf4O14,4.2879
La8Hf4S20,1.0901
La8Hf4Se20,0.802999999999999
La4Hg2O8,2.254099999999999
La4I10,0.1718
La8In4Cu4S20,0.8944999999999991
La16Mg8Ni16H64,0.6837999999999991
La2Mg1Ni1O6,1.364099999999999
La2Mg1V1O6,1.7390999999999992
La16Mn8Se16O16,1.6501
La16Mn8Se16O16,1.2042
La2Mn2Se2O3,0.619799999999999
La8Mo4O24,2.792399999999999
La4N2Cl6,3.4216
La2O3,3.824799999999999
La4Pd4O10,1.179
La4Pt4O14,0.8203
La4Re2O10,0.7077
La8S12,1.0358
La2S1O2,3.064000000000001
La4S2O12,4.688
La8Sb4S20Br4,1.8640999999999992
La16Se24,1.58
La2Se1O2,2.4067
La8Si8O28,4.7992
La4Si4Pb2Se16,1.9379
La8Si16C4N24,2.335599999999999
La8Si4O20,4.4804
La8Si4S20,2.3415
La8Si4Se4O16,2.2089
La4Sn4O14,2.664499999999999
La8Sn4S12O8,1.6742
La8Ta12S8O32,0.796899999999999
La8Ta12Se8O32,0.893799999999999
La16Te24,1.0395
La8Te12Mo4O48,3.623
La4Te8O22,3.350099999999999
La2Te1O2,2.028699999999999
La8Te4O24,2.962399999999999
La8Th4S20,1.4485
La8Th4Se20,1.118199999999999
La16Ti16O56,2.928499999999999
La8Ti4O20,3.288599999999999
La2U1O6,1.739799999999999
La8W4O24,3.6801999999999992
La16Zn8Se16O16,2.4958
La4Zr4O14,3.7346
La8Zr4S20,1.0739
La8Zr4Se20,0.831199999999999
La6Ag2Ge2S14,1.9759
La6Ag2Sn2S14,1.952299999999999
La6Ag2Sn2Se14,1.300499999999999
La12As8Br4O28,3.1086
La12As8Cl4O28,3.154099999999999
La24B16N40,1.311299999999999
La6B2W2O18,3.794799999999999
La6Be2Ga2S14,2.8155
La6Bi8Au6,0.379299999999999
La24Br48N8,3.139
La24C16I24,0.032899999999999
La6C2I10,0.192
La6Cu6Sb8,0.2826
La6Cu2Ge2S14,1.7961
La6Cu2Ge2Se14,1.1936
La12Cu4S12O8,0.967
La6Cu2Si2S14,1.5012999999999992
La6Cu2Si2Se14,1.5373
La6Cu2Sn2S14,1.869399999999999
La6Cu2Sn2Se14,1.2088
La12Ga20O48,2.8686
La3Ga5Sn1O14,3.311399999999999
La12Ga4S20O4,1.196499999999999
La3Hf1Ga5O14,3.723099999999999
La12In8Ga12O48,3.3646000000000003
La12In4S24,1.359499999999999
La12Lu8Ga12O48,3.285099999999999
La12Lu4Se24,0.484499999999999
La6Mg2Al2S14,2.295199999999999
La12Mo4O28,0.0236
La12Nb4O28,2.9341
La6Nd22Si18O78,4.1378
La18P6O42,4.060799999999999
La6Pb6I26O80,2.9264
La12Pt4I12,0.1793
La6Re2O16,1.8714
La6Ru2I6,0.1048
La12S12N4,1.3375
La6Sb8Au6,0.5747999999999991
La6Sb10O24,3.224299999999999
La6Sb2O6,0.7208999999999991
La12Sb4O28,2.812900000000001
La12Sc8Ga12O48,3.798999999999999
La24Si16B8O80,4.438200000000001
La6Si4S16Br2,2.552
La6Si4S16Cl2,2.6154
La6Si4S16I2,2.507
La6Si12N22,2.9659
La6Si2Ag2S14,1.9663
La6Si2Ag2Se14,1.6531
La12Si4N16F4,1.9716
La6Ta2Cl12O8,3.5677
La6Ta2O14,3.4556
La12Te16Br4,0.0537
La3Ti1Ga5O14,3.123799999999999
La12Tm8Ga12O48,3.691799999999999
La6U2Cl6O12,1.577199999999999
La6U4O20,0.1081
La6V2H6O16,2.2922
La6W2Cl6O12,3.612400000000001
La16Al8O36,4.484199999999999
La8As4S12O6,1.912199999999999
La16As4Br4O32,4.0802
La16Au8O36,1.8922999999999992
La8B28O54,4.1723
La16C4I24N4,1.1841
La16Ga8O36,4.0623
La16Ge4O32,3.8436999999999992
La32In8Sb8S72,2.2196
La4Mn1Cu6S10,1.038699999999999
La8Mn2S12O2,2.3212
La4Pt1O7,0.9344
La8S6N4,1.1943
La8S6N2Cl6,2.9165
La8Se6N4,1.657699999999999
La4Se3O4,1.3261
La16Si8S12O28,2.5019
La16Si8Se12O28,2.2305
La16Te12N8,0.8813000000000001
La8Ti6S8O16,0.6467
La20Si12N36,1.965199999999999
La10Al4Ru6,0.0059
La20C8Br36,1.8211
La10C4Cl18,1.6562
La40C16I72,1.5131
La20Sb16O48F12,3.3095
La40Se48N8,1.588099999999999
La5Tl1Se8,1.300399999999999
La5Tl1Te8,1.211599999999999
La6Cd1Si2S14,1.946899999999999
La24Co4Cl44,0.631699999999999
La6Mg1Ge2S14,2.008599999999999
La6Mg1Si2S14,1.9699
La6Mn1Si2S14,1.1259
La6Os1I10,0.0879
La12S6O4F16,2.6035
La24S16Br4N12,1.4091
La12Sb8S6O24,1.957899999999999
La6Si2Ni1S14,0.9031
La6U1O12,1.972799999999999
La6W1O12,3.4959
La6Zn1Si2S14,1.9847
La28Ru12O72,0.405199999999999
La28Ru12,0.044599999999999
La28Sb44Br16,0.014199999999999
La7Ta3W4O30,3.5412
La32Sb8S60,1.935799999999999
La16Si10N28O2,2.3602
La18Al10S42,2.175
La18Al10Se42,1.694
La18In2Si6S42,1.9284
La18Sb32Br6,0.227799999999999
La4Ag4I16O48,2.6566
La1Ag1Mo2O8,2.5972
La4Ag4P16O48,3.7647999999999993
La1Ag1O2,2.826699999999999
La1Al1H6,2.476499999999999
La2Al2O6,3.7121
La4As8,0.184
La2As2O6,2.692999999999999
La4As4O16,4.002499999999999
La4As4S4,0.054
La4Au4O12,1.797699999999999
La2B4Cl2O8,4.1541000000000015
La6B18F72,5.3268
La4B20O36,4.4998000000000005
La6B6N12,2.172799999999999
La4B4O12,4.500700000000001
La1Bi2Cl1O4,1.3154
La1Bi2I1O4,1.2225
La1Bi1Pd1,0.121699999999999
La2Br6,2.9266
La2Br6O14,2.1086
La2Br2O2,3.7256
La2C2N4Cl2,3.2
La2C2N4F2,2.682799999999999
La3C3O9F3,3.9263
La4Cd4B20O40,4.4529
La2Cl6,3.6454
La2Cl2O2,4.0688
La2Co2C4,0.042199999999999
La2Co2N6,0.4901
La2Co2O6,0.9497
La1Cr4Cu3O12,0.2062
La4Cr4H4O20,2.5457
La4Cr4O12,2.3706
La2Cr2Te2O12,2.758499999999999
La1Cu1O2,2.521599999999999
La4Cu4S8,1.234599999999999
La2Cu2S2O2,1.668499999999999
La4Cu4Se8,0.8712000000000001
La2Cu2Se2O2,1.5380999999999991
La4Cu4Te4S4,0.5769000000000001
La12Er12S36,1.135899999999999
La2Fe2O6,1.950899999999999
La4Fe4Te4O24,2.478199999999999
La12Ga12S36,2.2366
La2H6S6O24,4.2222
La2H2Br4,3.597399999999999
La8H8O8,2.431499999999999
La2H2O4,3.839
La4H4Se8O28,2.6835
La8H8Se24O80,1.5911
La8Ho8S24,0.758799999999999
La4Ho4Si8O28,4.9618
La2I6,2.0709
La2I2O2,3.2887
La4Lu4S12,2.232199999999999
La4Mg4B20O40,4.7555
La4Mg8H28,2.645
La2Mg2Al22O38,4.212899999999999
La4Mo4Br4O16,1.8558
La8Mo8Cl8O32,2.7474
La4Mo4N12,2.0751
La4Nb28O48,0.416299999999999
La2Nb2O8,3.8042
La4Nb4Te4O24,3.297799999999999
La2Nd2Co4O12,1.0783
La2O2F2,4.204999999999999
La8P16,0.5563
La4P20,0.1139
La4P20O56,5.0007
La4P28,0.861699999999999
La4P4O16,4.486000000000001
La8P8S8,0.339699999999999
La8P8S32,2.4374
La1Pa1O4,2.329699999999999
La2Pb12Br2O14,1.930499999999999
La2Pb12Cl2O14,2.1393
La2Rh2,0.081199999999999
La4Rh4O12,0.5939999999999991
La8S16,0.6312999999999991
La8S8Br8,2.790799999999999
La4S4Cl4O16,4.0939
La2S2F2,1.488099999999999
La8S8I8,2.1752
La8S8O8,1.522899999999999
La8Sb8S16Br16,2.1637
La1Sb5O12,3.1365
La4Sb4Mo8O36,3.2767
La4Sb4O16,3.009
La4Sb4Se4,0.2904
La4Sb4Te4,0.0186
La2Sc6B8O24,4.2334
La4Sc4O12,3.8973
La4Sc4S12,1.6446
La4Se8,0.238699999999999
La4Se4Cl4,1.336
La2Se2F2,1.726099999999999
La12Se12O36F12,3.806
La4Si12N20,3.099299999999999
La3Si3B3O15,4.297999999999999
La8Si8P24,0.5185000000000001
La4Sn4F28,5.2136
La2Ta6O18,2.4693
La2Ta14O38,3.1119
La2Ta2N4O2,0.671299999999999
La4Ta4O16,3.468
La4Ta4Ti4O24,2.918799999999999
La1Tb3Mo4O14,0.2778
La4Te4As4,0.126699999999999
La4Te4Cl4,0.8821000000000001
La2Ti12P18O72,2.421299999999999
La4Ti4I20O64,2.8734
La1Ti1Sb1O6,2.7433
La4Tl4P8S24,2.4808
La4Tl4P8Se24,1.777499999999999
La2Tl4P4S14,2.0622
La8Tl8Ge8Se32,1.461899999999999
La8Tm8S24,0.7541000000000001
La4V8I4O36,2.51
La4V4I20O64,2.3631
La2V2O8,2.8563
La2W2N6,1.2096
La8Y8S24,0.7897999999999991
La2Zn2As2O2,0.5760000000000001
La1Zn1Cu1P2,0.1859
La2Zn2P2O2,0.6563000000000001
La2Zr2Ta6O22,3.3365
Li8B48H48,5.6126000000000005
Li8Co16O32,0.665899999999999
Li4Nd16Ge16,0.055699999999999
Li8Ni16O32,0.869599999999999
Li4Pr16Ge16,0.0551
Li10Br1N3,1.3667
Li20Ge2P4Se24,1.506599999999999
Li20Si2P4Se24,1.606599999999999
Li20Sn2P4Se24,1.5635
Li20Zn8O18,2.5347
Li28Be12B18O54,0.0084
Li28Mg2Si8,0.098999999999999
Li14P2N6O3,3.601799999999999
Li60Cr8N36,1.3355
Li16Nb2N8O1,3.3829
Li16Ta2N8O1,3.4017
Li66Cu63Si42,0.0487
Li2Ag1Sb1,0.1478
Li8Al4B20O40,5.6317
Li4B4S10,2.4427
Li4B4Se10,1.704699999999999
Li16B24P8O64,5.526599999999999
Li8B32Se4O60,4.8776
Li16Be8H32,4.5911
Li2C1N2,3.7395
Li4C2O6,5.0574
Li24Ca12Si24N48,3.465799999999999
Li2Ca1Ge1O4,4.1135
Li2Ca1Si1O4,5.189699999999999
Li8Ca4Ta8O28,2.8142
Li4Cd2Ge2O8,2.455
Li4Cd2Ge2S8,2.2131
Li8Cd4Si4O16,3.0934
Li4Cd2Sn2S8,1.9176
Li2Ce1N2,1.203599999999999
Li2Ce1O3,2.3129
Li4Co2S4O16,3.2144
Li4Co6Se8O24,2.6403
Li8Co12Sb4O32,0.8174999999999991
Li8Co4Ge4O16,2.6944
Li8Co4Si4O16,2.996299999999999
Li8Cr12Sb4O32,2.9106
Li4Cr10Si8O28,2.6538
Li6Cr3Fe3O12,2.0383
Li12Cr6O24,2.9665
Li4Cr2P4O14,3.834
Li4Cu6Se8O28,0.6886000000000001
Li2Eu1Ge1S4,0.2021
Li6Eu3Si3O12,0.0433
Li8Fe8Mo12O48,2.656399999999999
Li4Fe6Sb2O16,1.891799999999999
Li4Fe2F12,0.323099999999999
Li8Fe4Ge4O16,2.1565
Li8Fe4O12,0.091399999999999
Li8Fe4Si4O16,3.123599999999999
Li4Ga14,0.1587
Li12Ge6S36O126,3.7659
Li4Ge2F12,5.7409
Li8Ge4N8,2.695099999999999
Li4Ge2O6,3.568
Li2Ge1Pb1S4,2.2649
Li2Ge1Te1O6,3.0974
Li2H6Pt1,2.8838
Li8H4Cl4O4,4.969200000000001
Li8H4I4O4,4.3237
Li8H4N4,2.0831
Li2Hf1N2,1.9346
Li2Hf1O3,4.0572
Li2Hg1O2,1.1767
Li8La4N20O60,3.7223
Li2La1In1,0.111699999999999
Li8Mg4H8N8,2.3086
Li8Mg8S12O48,5.873299999999999
Li2Mg1Cd1P2,2.004
Li4Mg2Ge2O8,3.7673
Li8Mg4Mn12O32,1.9551
Li8Mg4Si4,0.198399999999999
Li8Mg4Si4O16,4.7615
Li2Mg1Sn1,0.047499999999999
Li8Mg4Ti12O32,3.3209
Li8Mn4S8O32,3.5794
Li4Mn6Se8O24,2.7896
Li4Mn6Co2O16,0.3865
Li8Mn12Ni4O32,1.399299999999999
Li4Mn6Sb2O16,1.0917
Li8Mn12Zn4O32,1.5525
Li4Mn2Cl8,1.926699999999999
Li4Mn2F12,2.7177
Li8Mn4Ge4O16,2.0368
Li8Mn4O12,1.368399999999999
Li8Mn4P8O28,4.3532
Li8Mn4Si4O16,2.176599999999999
Li4Mn2Sn2S8,0.070699999999999
Li4Mo6S8,1.354
Li4Mo2F12,1.7655
Li4Mo2O6,1.3636
Li12Mo6O24,4.1184
Li8Nd4N20O60,3.6948
Li4Ni6P8O28,4.0597
Li4Ni6Te2O16,0.207799999999999
Li4Ni2F8,5.1236
Li8Ni4Ge12O32,3.291899999999999
Li4Ni2O6,1.3307
Li2O1,4.8986
Li4O4,1.974299999999999
Li4P14H54N18,2.090499999999999
Li4P2N2O4,5.6015
Li4Pb2O6,1.044
Li4Pd2F12,1.8867
Li2Pd1O2,1.1973
Li4Pd2O6,1.3654
Li2Pm1Ga1,0.163499999999999
Li8Pr4N20O60,3.683
Li4Pt2F12,2.4964
Li24Pt12O36,1.842
Li4Ru2F12,0.0398
Li2S1,3.3862
Li8S8O28,5.7164
Li2Se1,2.9746
Li8Se8O28,2.9444999999999992
Li12Se6O24,3.9135
Li4Si4O10,5.154
Li64Si32N64,4.0339
Li4Si2O6,5.0766
Li4Si2S6,3.177699999999999
Li8Sm4N20O60,3.6957
Li4Sn2H20O16,4.465
Li2Sn1F6,5.0089
Li8Sn4O12,3.1283
Li4Sn2Se6,1.479699999999999
Li4Sn2Te2O12,2.0439
Li6Ta6O9F18,3.8411
Li8Tc4O12,0.409
Li2Te1,2.4914
Li8Te8O20,3.509199999999999
Li8Te4O12,3.6349
Li8Te4O16,2.4198
Li8Te4S12,1.5980999999999992
Li8Th4As8O32,3.9494
Li6Th3N6,2.6474
Li2Ti1I6O18,2.7776
Li8Ti12Co4O32,2.4572
Li8Ti12Mn4O32,2.4041
Li8Ti12Ni4O32,2.7606
Li8Ti12Zn4O32,3.1747
Li8Ti24Pb4O56,2.632399999999999
Li4Ti12Zn6O32,2.8926
Li4Ti2F12,4.3715
Li8Ti4O12,3.0338
Li4Ti2Si2O10,3.215299999999999
Li4Ti2Te2O12,2.4255
Li2U1Mo2O10,2.4115
Li2U3P4O20,2.1734
Li4U6P4O30,2.2567
Li4U6V4O30,2.2782
Li2U1Br6,0.3197
Li8U4O16,2.0439
Li4V6Sb2O16,1.347899999999999
Li4V6Sn2O16,1.2894
Li4V2F12,2.1121
Li8V4Si4O20,2.3621
Li4W2O8,3.968
Li2Y1In1,0.047899999999999
Li2Zn1Cd1P2,1.0652
Li4Zn2Cl8,4.1422
Li4Zn2Ge2O8,3.1053
Li4Zn2Ge2S8,2.1846
Li8Zn4Si4O16,4.022
Li12Zn6Sn18O48,1.943
Li4Zn2Sn2S8,2.1758
Li2Zr1N2,1.5618999999999992
Li4Zr2O6,3.7336
Li12Al4Ge4O20,4.196099999999999
Li6Al2H12,3.5929
Li24Al8N16,3.162099999999999
Li12Al4Si4O20,4.9447
Li6As2,0.6364999999999991
Li12As28H156N52,1.8092
Li6As2O8,4.1268
Li12As4S12,2.3133
Li12Au4O12,1.8503
Li6Au2S4,2.0985
Li12B44O72,5.6786
Li12B20H8O40,5.833799999999999
Li6B14O24,5.7047
Li12B4N8,3.3953
Li12B4O12,5.1473
Li12B4S12,3.1466
Li3Bi1,0.342899999999999
Li12Bi4B8O24,3.4538
Li24Bi8O24,2.4379
Li12Bi4O16,1.2236
Li6Ca2Mn2N6,0.073199999999999
Li6Cr4P6O24,2.9721
Li12Cr8P12S48,1.384599999999999
Li18Cr6F36,3.9776
Li6Cr2O8,1.1496
Li12Cu4F24,1.0976
Li12Cu4O12,1.178
Li6Cu2S4,2.0335
Li12Dy4N24O72,3.1081
Li12Dy12Te8O48,3.547699999999999
Li12Er4N24O72,3.1214
Li12Er12Te8O48,3.5823
Li3Er1Br6,4.4222
Li9Er3Cl18,5.209899999999999
Li3Fe4Sb1O8,1.513
Li18Fe6F36,3.9858
Li12Ga4Ge4O20,3.493299999999999
Li24Ga8N16,2.738699999999999
Li12Ga4Si4O20,3.8432999999999993
Li12Gd4B8O24,3.1764
Li12Gd4N24O72,2.6228
Li12Gd12Te8O48,2.8187
Li6H8Rh2,0.391799999999999
Li12H24Ir4,3.1818
Li12H24Rh4,2.6058
Li12Ho12Te8O48,3.5705
Li6In4P6O24,3.8434
Li18In6Cl36,3.373
Li24In8N16,1.135999999999999
Li12La12Mo8O48,2.8495
Li3La1As2,0.5023
Li3La1Bi2,0.157899999999999
Li3La1P2,0.673999999999999
Li3La1Sb2,0.2496
Li12Lu4N24O72,3.1118
Li12Lu12Te8O48,3.1062
Li6Mn4Se8O24,0.7033
Li6Mo4P6O24,3.9347
Li3N1,0.984
Li12Nb4O16,3.8385
Li12Nd12Te8O48,3.2189
Li12Nd12W8O48,3.7084
Li3Nd1As2,0.0759
Li3Ni2Sb1O6,2.8084
Li12Ni4F24,2.3599
Li6P2,0.6996
Li12P28,1.831999999999999
Li6P2O8,5.818099999999999
Li12P4S16,2.8091
Li12Pr8B12O36,4.7562
Li12Pr12Te8O48,3.128099999999999
Li6Sb2,0.4833
Li6Sb2O8,3.056
Li12Sb4S12,2.4016
Li6Sb2S8,2.2895
Li12Sc8P12O48,4.7568
Li24Sc8N16,2.401399999999999
Li12Sm12Te8O48,3.4655
Li12Ta4O16,4.585
Li12Tb4N24O72,3.104
Li12Tb12Te8O48,3.5219
Li6Te2H2O8,3.5927
Li12Tm4N24O72,3.0238
Li12Tm12Te8O48,3.1382
Li3U1O4,0.378
Li12V8P12O48,1.8718999999999992
Li18V6F36,2.4401
Li6V2O8,4.0337
Li3V1S4,1.9592
Li12Y4N24O72,3.1094
Li12Y12Te8O48,3.2397
Li24Y8N16,2.079799999999999
Li8Ca2B4O12,4.7254000000000005
Li4Ca3Si2N6,2.2904
Li4Co1Te1O6,2.3692
Li4Cr3Fe1O8,2.3536
Li8Ge2O8,4.0961
Li16Ge4S16,2.520299999999999
Li8H6Br2O6,4.4379
Li8H6Cl2O6,4.4775
Li8H12Os2,2.691
Li8H12Ru2,2.388
Li8H2N2,1.9079
Li4Mg1H3N3,2.9272
Li8Mn10O24,1.0113
Li8Mn2Cr2O12,1.0548
Li8Mn2Ge4S14,1.5209
Li8Mn2Sn4Se14,1.065
Li8Mo2O10,2.8472
Li4N1Cl1,1.7617
Li4Np1O5,0.249
Li8P4O14,5.6108
Li8Pb2O8,1.4367
Li16Re24S44,1.732799999999999
Li8Se2O10,2.4442
Li8Si2O8,4.7841000000000005
Li16Sn4S16,2.3564
Li16Ta4N12,2.684
Li8Te2O10,2.7111
Li8Ti2O8,4.5573
Li16Ti4S16,2.3658
Li4U1O5,1.7311
Li16V4B8O24,2.9536
Li8W2O10,3.8894
Li8Zn2H24N12,2.6176
Li16Zr4F32,5.968
Li40Al8O32,4.662000000000001
Li10Au2O8,1.9587999999999992
Li20B28S52,3.5858
Li5Bi1O5,1.3597
Li5Br2N1,2.0781
Li5Cr1Cl8,1.7483
Li40Fe8O32,3.0845
Li40Ga8O32,3.763
Li80Ge16N48,0.0014
Li10H18Pt4,0.136
Li15I3O18,2.590699999999999
Li10La10Si8N24,2.5229
Li5Mn5Se8O24,0.8681999999999991
Li10Mn14O32,0.871
Li10Re2N8,2.8473
Li5Re1O6,2.158299999999999
Li5Sb1O5,2.914
Li20Sb4S12I8,2.7011000000000003
Li80Si16N48,2.159999999999999
Li10Si2P6,1.3160999999999992
Li5Ta1O5,3.766199999999999
Li10Ti12Fe2O32,2.7030000000000003
Li80Ti16N48,1.5392
Li40Tl8O32,1.6838000000000002
Li6As1S5I1,1.5398
Li24Co4O16,1.9349
Li12Cr2N8,1.4398
Li24Er4B12O36,4.7625
Li12Hf4O14,4.4978
Li24Ho4B12O36,4.7449
Li12Mn2S8,1.9467999999999992
Li12Mo2N8,2.6113
Li24Nd4B12O36,4.5791
Li6Ni1Cl8,1.3726
Li12Os2N8,0.085099999999999
Li6P1Br1O5,5.1094
Li24Sm4B12O36,4.6432
Li6Te1O6,2.798
Li24Tm4B12O36,4.8029
Li6U1O6,2.1685
Li6V1Cl8,1.5371
Li12W2N8,3.057399999999999
Li24Y4B12O36,4.9703
Li12Zn2O8,3.5116
Li12Zr4O14,4.0047
Li7Bi1O6,1.9268
Li7Cu2N3,0.320899999999999
Li14I2N4,1.91
Li56Mn8N32,0.759799999999999
Li56Nb8N32,3.3964
Li56P8N32,3.6274
Li28P4Se24,0.9336
Li56Sb8N32,2.245
Li56Ta8N32,3.4294
Li14V2As8,0.8996000000000001
Li56V8N32,3.035199999999999
Li16Be12P14O58,0.1894
Li8Bi2Pd1O10,0.9392
Li32Nb8O36,3.2086
Li8Pt1O6,2.1611
Li16Se2N4,1.7523
Li16Si2O12,4.4509
Li8Sn1O6,3.8134
Li16Te2N4,2.171399999999999
Li16V6P16O58,1.0229
Li18Cr6P16O58,3.0834
Li18Mn6P16O58,1.4499
Li18Nd4P10S40,2.6719
Li1Ac1Rh2,0.2955
Li1Ac1Te2,0.5567000000000001
Li2Ag6O4,0.727799999999999
Li2Ag2F8,1.3393
Li4Ag4O4,1.222799999999999
Li2Ag2O4,0.6381999999999991
Li4Al4C8N16,3.5404
Li2Al2P4S12,2.749
Li4Al20O32,5.5169000000000015
Li4Al4Cl16,5.605
Li1Al1Ge1,0.052699999999999
Li6Al6Ge6O24,3.8893999999999993
Li4Al4S8,4.1061
Li4Al4Se8,3.0233
Li1Al1Si1,0.112099999999999
Li6Al6Si6O24,5.2489
Li2Al2Te4,2.4411
Li8As8,0.3285
Li2As2Xe6F24,2.9661
Li2As4H6O14,3.301
Li4As12H8O36,2.8119
Li1As1F6,5.1404
Li2As2O6,3.385799999999999
Li2As2S4,1.0664
Li2As2Se4,0.7504000000000001
Li1Au1S4O14,1.983299999999999
Li4Au4F16,2.0786
Li1Au1F6,1.8673
Li2Au2I8,0.751799999999999
Li2Au2O4,1.5259
Li4Au4S4,1.5804
Li8B8S32O112,5.5781
Li2B24P2C2,2.4016
Li2B26C4,2.7108
Li4B12,0.091899999999999
Li2B12C2,1.392199999999999
Li2B2C2,0.8471000000000001
Li2Be2As2,1.0077
Li4Be4N4,2.6858
Li2Be2P2,1.1585
Li1Be1Sb1,1.010499999999999
Li2Bi2P8O24,5.1324
Li2Bi2Pd4O8,0.445999999999999
Li2Bi6Br4O8,2.671399999999999
Li2Bi6Cl4O8,2.8283
Li2Bi6I4O8,1.905899999999999
Li2Bi2F8,4.8473
Li1Bi1F6,2.5394
Li4Bi4O8,2.521699999999999
Li8Bi8O24,0.144299999999999
Li1Bi1S2,1.4793
Li2Br2,4.9348
Li4Ca40Mg4Sb36,1.213099999999999
Li4Ca44Sb36,0.725699999999999
Li2Ca4Cu2N4,1.039699999999999
Li2Ca4H2C6,1.2992
Li4Ca8In4Ge8,0.148499999999999
Li4Ca12As8H4,1.441699999999999
Li2Ca6Os2O12,0.216899999999999
Li2Ca6Ru2O12,0.3111
Li4Ca12Si8N20,2.4382
Li1Ca4B3N6,2.1934
Li4Ca28Ge12H12,0.7149000000000001
Li4Ca4Al4N8,2.7797
Li4Ca4As4,1.073299999999999
Li8Ca8B8O24,5.039099999999999
Li4Ca4Bi4,0.5790000000000001
Li2Ca2Cr2F12,3.7879
Li2Ca2Fe2F12,4.1719
Li4Ca4Ga4N8,2.1319
Li4Ca4N4,1.378499999999999
Li4Ca4P4,1.398699999999999
Li4Ca4Sb4,0.6443000000000001
Li2Ca2V2F12,2.6309
Li3Cd3B3O9,2.115599999999999
Li2Cd2Fe2F12,3.7992
Li2Ce2P8O24,0.3603
Li8Ce8F40,2.2896
Li4Cl4O16,5.7447
Li4Co4P16O48,1.3617
Li2Co2F8,1.9285
Li1Co1O2,0.6623
Li4Co4P4O16,3.2415
Li4Co4Sb4O16,1.358699999999999
Li4Cr4C8O24,3.1692
Li2Cr6O16,1.9279
Li4Cr16P12O48,2.642899999999999
Li1Cr4Ga1S8,0.376199999999999
Li1Cr4In1S8,0.3692
Li2Cr2Cd2F12,3.9378
Li1Cr1O2,3.1156
Li2Cr2P4O14,2.7339
Li1Cr1S2,0.6463000000000001
Li4Cr4Sn4O16,2.847299999999999
Li4Cu4P12O36,0.7209000000000001
Li2Cu4F14,0.2837
Li4Cu4O4,1.4376
Li1Cu1O2,0.3163
Li2Dy2W4O16,3.786799999999999
Li4Dy24B12O56,4.7578
Li4Dy4O8,4.5644
Li1Dy1S2,1.934699999999999
Li1Dy1Se2,1.534799999999999
Li8Dy8Sn8,0.0044
Li2Er2W4O16,3.7954
